word_one	word_two	surprisal_w_two
Sofa	 Sessel	15.371532440185547
gurke	 Paprika	15.145214557647705
keks	 gummibaerchen	16.503759956359865
zwiebel	 Knoblauch	22.944973468780518
Gurke	 moehre	16.250828742980957
hahn	 waschbecken	14.778504848480225
pflaume	 apfel	16.20664072036743
Apfel	 Kirsche	21.852263768513996
Strasse	 Fußgaengerweg	19.007810831069946
Tiger	 bär	12.358613014221191
Meer	 fluß	13.498035907745361
Spinat	 möhre	17.989847819010418
Säge	 beil	14.466609001159668
kirsche	 obst	16.71480941772461
Spinat	 Gemüse	18.81462860107422
Knie	 fuss	15.984855651855469
Nebel	 regen	18.396059036254883
Wolke	 Himmel	17.481595039367676
Schaefer	 Beruf	17.120254039764404
kalb	 Lamm	11.263144493103027
fuss	 faust	9.045321941375732
Weltall	 planet	8.427947044372559
traube	 Erdbeere	15.555835405985514
Orgel	 geige	16.77895164489746
auge	 nase	11.185437202453613
keks	 schokolade	17.78905137379964
Spinat	 Möhre	18.17957592010498
kraehe	 Sperling	13.438531875610352
schäfer	 beruf	19.288432121276855
Kellner	 tischler	12.934846560160318
Meßer	 loeffel	14.850775400797525
Frau	 Geschlecht	15.877899169921875
Geige	 kontrabass	15.765963554382324
auto	 Motorrad	12.11000108718872
meißel	 Säge	13.02430009841919
roggen	 Kleie	16.475497722625732
moehre	 Erbse	14.290840784708658
mann	 frau	7.090385437011719
bohrer	 Schraubenzieher	19.680685806274415
moehre	 Gurke	12.281238555908203
eisen	 metall	9.362696647644043
felsen	 Hügel	11.634155909220377
Schaefer	 Bauer	10.995828628540039
kiste	 box	8.258126258850098
Spinat	 rosenkohl	20.11309576034546
See	 fluss	13.707406044006348
Kuerbis	 aubergine	16.850005626678467
Schäfer	 Mueller	13.992900848388672
Lunge	 herz	13.309781551361084
Spinat	 mangold	16.512292861938477
Laken	 kopfkissen	16.290188789367676
armband	 kette	17.072903633117676
keks	 Gummibärchen	14.892544937133788
Priester	 Nonne	16.778843879699707
kellner	 Hotelier	9.894661664962769
Küken	 ferkel	18.888766606648762
Moench	 Priester	17.546737670898438
zeh	 Finger	10.340095520019531
kalb	 kälbchen	16.242202758789062
Stadt	 oertchen	11.953323682149252
Moehre	 gurke	12.399908383687338
brief	 Briefmarke	12.697262446085611
bohrer	 nagel	16.7921142578125
tischler	 maler	12.995818614959717
Teich	 gewaeßer	16.125963528951008
schinken	 Fleisch	19.543028354644775
hagel	 Schneeflocke	19.827682113647462
Weide	 Wiese	16.303232192993164
maus	 Ratte	13.547768115997314
esche	 eiche	11.998148918151855
doktor	 krankenschwester	20.830196189880372
Kamin	 heizung	14.512480099995932
Schaefer	 hirte	14.714965184529623
Klinik	 station	8.466228485107422
maus	 Hund	6.912252426147461
Treppe	 Fahrstuhl	15.89051342010498
traube	 pflaume	18.63352346420288
birke	 Erle	12.724461078643799
Leber	 Niere	16.817779541015625
knie	 Fuß	6.5837883949279785
roggen	 Weizen	20.89910888671875
Pflaume	 pfirsich	19.717832883199055
schraube	 hammer	7.421725749969482
zwiebel	 gemüse	16.47238572438558
Mantel	 sakko	16.55130434036255
Tuba	 Klavier	20.106708526611328
Meise	 Elster	12.712027549743652
Pfirsich	 Nektarine	19.169628779093426
schaf	 Hund	3.6070592403411865
heft	 Bleistift	18.472562154134113
kiste	 korb	15.905452728271484
Meissel	 mörser	11.840086619059244
heft	 ordner	14.405413150787354
Zwiebel	 Möhre	19.2851136525472
Planet	 sterne	16.11687183380127
Felsen	 Geroell	15.555429458618164
Mantel	 Schuhe	19.214086532592773
kürbis	 Kartoffel	21.92224884033203
straße	 verkehrsweg	17.071552753448486
kürbis	 Zucchini	14.608325004577637
schiff	 Motorjacht	17.48908519744873
weizen	 Roggen	18.23052406311035
Weide	 Gras	13.604326725006104
Kaffee	 Milch	13.650655269622803
dorf	 stadt	15.564751625061035
Kaffee	 Getränk	22.34178376197815
Kißen	 Zudecke	13.881445248921713
löffel	 meßer	13.898548603057861
straße	 fußweg	14.080378214518229
Ruecken	 Schultern	16.94468402862549
Stuhl	 Tisch	11.23206090927124
saft	 sirup	13.001212120056152
Ferkel	 Kaelbchen	15.159807682037354
Strasse	 Pfad	16.53920030593872
Teich	 meer	12.662026405334473
Schäfer	 Baür	16.02201271057129
Schädel	 fuss	20.61026954650879
Stadt	 Oertchen	16.2771790822347
Zange	 bohrer	11.559700647989908
eisen	 Metall	12.955636024475098
Eisen	 gold	7.9755730628967285
Fuß	 Faust	14.424866676330566
Planet	 stern	12.70913314819336
knie	 Handgelenk	20.070387840270996
Priester	 Pastor	10.04847240447998
hafer	 weizen	18.435635089874268
schraube	 Schraubenzieher	19.656285285949707
Taube	 Vogel	19.621620178222656
moench	 nonne	15.600317478179932
besteck	 loeffel	16.496137301127117
Saft	 Nektar	17.881974856058758
armband	 halskette	19.051594257354736
käse	 schinken	17.74159113566081
Dusche	 wanne	15.12310791015625
Heft	 Stift	15.787119388580322
eiche	 Tanne	15.553180694580078
donner	 blitz	7.796311855316162
Auge	 augenbraü	18.444294214248657
Kirsche	 Zwetschge	15.655597448348999
Urwald	 regenwald	16.792575518290203
Kleid	 Blazer	18.831459999084473
Vene	 Blutgefäss	14.759037335713705
kellner	 kassierer	12.450999975204468
Burg	 schloss	20.504547119140625
Möhre	 kohlrabi	21.36397409439087
Schiff	 boot	13.875359535217285
moehre	 Paprika	15.101037979125977
Loewe	 hyaene	17.79777463277181
Axt	 werkzeug	10.261210918426514
Strasse	 weg	8.97343921661377
feile	 reibe	12.61629056930542
kalb	 Kälbchen	14.007646560668945
Bier	 Getraenk	19.061175028483074
Aufzug	 Lift	6.321599006652832
Burg	 haus	8.993402481079102
kraehe	 Adler	7.638138294219971
Stuhl	 Sessel	15.13975191116333
Tuba	 Floete	14.133232116699219
Mann	 frau	9.40625
schrank	 stuhl	16.40415334701538
weizen	 gerste	15.618416786193848
Stift	 kuli	13.501022815704346
maus	 Tier	9.60884952545166
palast	 burg	11.61238956451416
keks	 gummibärchen	15.885144805908203
Kiwi	 banane	12.668517112731934
kanal	 fluss	14.934383392333984
Birne	 Apfel	16.346738815307617
Klavier	 gitarre	16.568026542663574
kissen	 matratze	16.88888454437256
Schrank	 Stuhl	16.209720611572266
palast	 tempel	17.27780771255493
Eiche	 birke	14.573840141296387
Kraehe	 Elster	13.449769496917725
Bohne	 Gemuese	16.492141723632812
Eisen	 Magnesium	15.730853080749512
teich	 gewaeßer	15.60796038309733
Vene	 Muskel	11.597027778625488
sofa	 Stuhl	15.895073890686035
apfel	 Orange	8.269179344177246
jeans	 Stoffhose	17.75086784362793
Karton	 kiste	17.0337495803833
Tischler	 maler	12.565462112426758
möhre	 zucchini	12.644914627075195
Kürbis	 zucchini	14.597142696380615
Neffe	 nichte	16.321762084960938
Kellner	 ober	12.022074699401855
Kosmos	 Universum	13.84051513671875
Schinken	 Kaese	15.949471950531006
birke	 Eiche	12.768718719482422
bohne	 Gurke	14.190857410430908
Meissel	 bohrer	12.640103658040365
Leber	 milz	13.272252082824707
salz	 Pfeffer	16.348245938618977
möhre	 Apfel	15.780843734741211
Hahn	 huhn	11.775875568389893
kaffee	 getränk	21.158977508544922
Treppe	 stufe	18.080657482147217
aufzug	 rolltreppe	19.725261211395264
Axt	 Saebel	14.436809539794922
kirsche	 Birne	16.984783172607422
Mango	 Erdbeere	16.503899256388348
Esche	 Tanne	15.027817249298096
Hemd	 Krawatte	17.059520721435547
bier	 Apfelsaft	18.874472856521606
Weltall	 Kosmos	14.133949756622314
kissen	 bettlaken	22.44568125406901
Huhn	 Schwein	16.473360538482666
käse	 Milch	12.132425308227539
kürbis	 Mais	9.566976547241211
Weg	 fahrt	19.13015302022298
Strasse	 Gehweg	10.359857082366943
nadel	 schere	15.596992492675781
knie	 Schienbein	16.2799813747406
Kraehe	 Vogel	18.731870651245117
Schiff	 motorjacht	18.467598915100098
schinken	 kaese	16.939149856567383
Kosmos	 planeten	12.081762790679932
Besteck	 Messer	12.752169609069824
Saege	 bohrmaschine	16.1306049823761
Kalb	 Fohlen	11.237096786499023
Schaf	 Hund	5.261741638183594
urwald	 wüste	15.083449045817057
Spinat	 Grünkohl	20.683106740315754
schäfer	 Beruf	17.620086193084717
zimt	 curry	5.493315696716309
see	 Tümpel	15.851179838180542
Gerste	 Weizen	20.462796211242676
Moehre	 Kartoffel	19.350602785746258
ferkel	 Kuh	10.889094829559326
weltall	 Planet	8.542241096496582
bohne	 gurke	12.942166328430176
arm	 Bein	13.77708911895752
Kosmos	 komet	13.398956298828125
Karton	 päckchen	15.897639592488607
Teich	 Fluß	13.821434020996094
Spinat	 Mangold	17.74168109893799
Klavier	 Qürflöte	13.32991428375244
bohne	 tomate	13.722315788269043
kellner	 Kassierer	12.807785272598267
Hocker	 sessel	16.776765823364258
arzt	 bauarbeiter	13.848649501800537
saege	 Schraube	20.542672157287598
Ohr	 Nase	16.395081520080566
Brot	 toastbrot	14.380701065063477
palast	 Festung	13.616483688354492
Messer	 Besteck	14.854948997497559
Tischler	 Schreiner	22.65612030029297
blei	 gold	8.214033126831055
pfirsich	 pflaume	19.129693746566772
spinat	 Rosenkohl	19.2407128016154
mantel	 Kleid	15.102861404418945
fuss	 zeh	15.003197193145752
Nebel	 hagel	15.173833211263021
pfirsich	 Mandarine	16.10728406906128
Bohne	 Gemüse	13.376240094502768
magen	 auge	14.331721305847168
Tante	 Onkel	15.309067726135254
Ohr	 nase	14.293587684631348
orgel	 oboe	14.842153867085775
Vene	 blutgefäß	15.520651626586915
see	 Fluss	15.152166366577148
lift	 rolltreppe	19.722680807113647
tischler	 Handwerker	15.11206340789795
löffel	 Taße	10.587268829345703
Gürtel	 kleidung	18.063032150268555
Hagel	 Schneeflocke	19.965480995178222
käse	 salami	21.72200870513916
Orgel	 Saxofon	14.94387149810791
nichte	 Onkel	13.5141019821167
teich	 Gewaesser	17.988181114196777
vene	 blutgefäss	14.212829430898031
Planet	 Erde	16.926249027252197
dorf	 Land	11.784990310668945
burg	 Schloss	17.19026756286621
weizen	 roggen	21.575026512145996
schädel	 Nase	13.394076824188232
Priester	 pfarrer	16.18157132466634
Bier	 Getränk	21.546154022216797
Kraehe	 Adler	10.204419136047363
Kette	 ring	8.23497200012207
See	 Fluss	16.66283655166626
kette	 Anhänger	16.40985631942749
Fuss	 bein	11.864752769470215
Straße	 Pfad	18.10957670211792
weltall	 planet	5.982172012329102
klinik	 Station	9.579066276550293
mantel	 Anorak	11.681617418924967
Mond	 Himmelskörper	18.253039932250978
Wiese	 wald	13.735219478607178
saege	 Hammer	7.32806396484375
Wiese	 weide	11.654094696044922
ader	 Arterie	13.533345222473145
Kalb	 Kälbchen	14.653916358947754
moehre	 Zucchini	13.01317024230957
loeffel	 meßer	15.101505756378174
Gurke	 Paprika	16.447298526763916
Nadel	 schere	16.075594902038574
keks	 gebaeck	17.79919179280599
Hemd	 jacke	14.407884120941162
Gerste	 getreide	18.33413791656494
esche	 Baum	9.772333145141602
Birke	 Pappel	16.041535059611004
doktor	 pfleger	16.40580463409424
Kueken	 Hahn	12.537655353546143
maus	 hund	13.186351776123047
Stuhl	 hocker	15.245087146759033
Nadel	 Schere	17.40709686279297
Wolke	 nebel	14.70521354675293
säge	 bohrmaschine	17.845287799835205
Spinat	 erbsen	15.451160748799643
jeans	 stoffhose	17.25991654396057
Hagel	 Schnee	20.735294342041016
blei	 Arsen	16.042165756225586
hahn	 geflügel	18.809300422668457
schädel	 knochen	17.9239444732666
axt	 Säbel	12.298392613728842
küche	 bad	7.921503067016602
Wade	 fuss	19.622041702270508
Kirsche	 Traube	18.65166139602661
brief	 Telegramm	14.215592384338379
Adler	 Habicht	17.543543815612793
Wade	 Schienbein	19.71863102912903
birke	 tanne	18.837475776672363
Löffel	 meßer	12.708767414093018
Brot	 brezel	15.897708415985107
kißen	 decke	14.945173740386963
Kosmos	 galaxis	17.713366508483887
Orgel	 trompete	16.225631713867188
kuerbis	 Aubergine	19.823441823323567
Ader	 koerper	13.111966768900553
Löffel	 taße	12.824614524841309
Tischler	 zimmermann	14.663668632507324
Brot	 kaese	13.132747173309326
nonne	 Moench	14.306414127349854
Esche	 Eibe	15.18817138671875
krähe	 adler	13.396576881408691
möhre	 Paprika	16.713817596435547
Hagel	 Sturm	19.704691886901855
kleid	 jacke	15.254248142242432
wolke	 Wetter	13.645500659942627
Pflaume	 Dattel	14.737641016642252
hemd	 unterhose	19.503941853841145
schaedel	 Ohr	14.279640197753906
klavier	 Orgel	17.062652587890625
adler	 Geier	15.08323621749878
spinat	 Möhren	19.44279607137044
Mantel	 mütze	13.59016482035319
Strasse	 buergersteig	14.565682411193848
bohrer	 schraubenzieher	20.27528018951416
karton	 pappkiste	16.075782299041748
keks	 Gebäck	17.088356335957844
brief	 Briefumschlag	19.575828075408936
strasse	 Verkehrsweg	16.880099534988403
schäfer	 baür	16.131070613861084
hocker	 sessel	16.43002939224243
gabel	 Löffel	15.7174441019694
säge	 Hammer	7.132218837738037
kalb	 fohlen	11.988114356994629
Stuhl	 seßel	16.47486941019694
Käse	 Salami	20.475010871887207
meißel	 schraubendreher	17.569915294647217
loewe	 tiger	8.310774803161621
Laken	 Kißenbezug	14.830215215682983
Sofa	 seßel	15.591279029846191
Arzt	 Sanitäter	16.83605734507243
Löffel	 Messer	12.37794542312622
kaese	 Milch	9.126652002334595
kürbis	 zucchini	13.975379943847656
mango	 maracuja	18.579550743103027
Kissen	 decke	17.03421401977539
straße	 fußgaengerweg	19.14431972503662
Kalb	 Rind	12.359167098999023
Arzt	 apotheker	19.120373407999676
Karton	 Päckchen	13.254388332366943
maus	 Käfer	14.288305282592773
hemd	 tshirt	11.409483909606934
Gürtel	 knopf	18.413395881652832
Torte	 kuchen	16.152064323425293
hagel	 Schnee	20.85789203643799
Auge	 Augenbraü	18.47876763343811
spinat	 Erbsen	16.499224344889324
Zwiebel	 schalotte	20.94340705871582
Zange	 kneifwerkzeug	12.55931305885315
Wade	 Huefte	17.05024528503418
Gürtel	 schuhe	20.503318786621094
Strasse	 Fussweg	12.958210627237955
klavier	 cello	12.180726051330566
Tischler	 schreiner	22.17041842142741
Ruecken	 Rippen	10.744619846343994
Schäfer	 tischler	12.875356674194336
Faust	 Arm	13.077585220336914
Loewe	 Hyäne	14.110013961791992
Heft	 Mappe	11.655027866363525
planet	 sterne	15.502153396606445
knie	 Bein	15.639979362487793
Schraube	 bohrer	15.428033510843912
Couch	 sessel	13.97568130493164
Kaese	 Milch	11.220887184143066
palast	 haus	8.05432415008545
arzt	 zahnarzt	16.219473838806152
wade	 Fuss	15.985521793365479
löwe	 gepard	18.880980491638184
Priester	 papst	12.157324314117432
paket	 Box	10.20529842376709
kueken	 kälbchen	15.699883460998535
Küken	 Vogel	19.22235107421875
Hemd	 Anzug	13.619839191436768
Hafer	 Roggen	16.66152858734131
aufzug	 hebebühne	22.219754219055176
Tischler	 Fliesenleger	16.424773931503296
Heft	 bleistift	16.72916571299235
pfirsich	 kirschen	18.146867116292317
Roggen	 Weizen	20.55729389190674
geige	 Saxofon	14.146010398864746
Klavier	 Saxofon	13.7030029296875
eisen	 aluminium	6.011481761932373
Straße	 Fussweg	14.273898442586264
hai	 hecht	11.499691486358643
kiwi	 apfel	16.302781105041504
Jacke	 Blazer	19.792290687561035
ohr	 Auge	15.084815502166748
kette	 ring	7.6914448738098145
ader	 Gefäss	13.597952524820963
klinik	 Praxis	17.732059478759766
Nebel	 Sonne	14.86950159072876
löwe	 Hyaene	18.312695185343426
Mango	 banane	16.1188325881958
bohne	 Kraut	17.247880935668945
doktor	 Ärztin	15.92786192893982
Klavier	 Querflöte	18.613500595092773
maus	 käfer	17.3619441986084
tischler	 Zimmermann	11.48539400100708
Jacke	 hose	8.553084373474121
Weide	 gruenflaeche	15.821797752380371
Kürbis	 aubergine	17.660283088684082
mango	 avocado	7.9336042404174805
Maus	 hamster	12.446705341339111
Spinat	 Ackersalat	17.51909828186035
rücken	 brust	14.731526851654053
Paket	 Box	11.461771965026855
Meise	 adler	13.731120109558105
schäfer	 müller	20.996578216552734
bier	 saft	16.06266212463379
treppe	 Geländer	12.81035852432251
strasse	 Fussweg	11.738826115926107
Adler	 vogel	16.5873761177063
Knie	 ellbogen	21.140894889831543
Weide	 Buche	16.499536991119385
Meissel	 Mörser	12.93508497873942
Huhn	 Gans	12.087018966674805
Dorf	 stadt	17.203793048858643
Blei	 gips	11.447528839111328
Eisen	 karbon	11.237032890319824
Guertel	 Gürtelschnalle	19.504072380065917
mönch	 priester	14.646917819976807
Heft	 heftklammer	15.78238034248352
Adler	 bußard	14.35276730855306
planet	 Mond	14.249763488769531
Maus	 Tastatur	13.476277669270834
teich	 Fluss	15.070619106292725
kaese	 Brot	10.659155130386353
Karton	 Papier	13.115623474121094
gerste	 Roggen	17.31817054748535
straße	 Fußgängerweg	17.56643581390381
Strasse	 gehweg	9.69375228881836
mund	 auge	15.405455112457275
teich	 meer	10.967450141906738
gurke	 Kuerbis	14.476092656453451
schädel	 kopf	16.403270721435547
Hahn	 Küken	14.002961158752441
Gurke	 gemuese	18.96128225326538
Klinik	 Hospiz	18.545783042907715
delfin	 Seekuh	14.41087818145752
jeans	 Tshirt	11.413296222686768
See	 tuempel	13.552720069885254
Pfeffer	 salz	14.101577281951904
heft	 Stift	13.873976230621338
klinik	 Krankenhaus	14.89700730641683
Auto	 strassenbahn	18.055723190307617
birke	 Esche	12.033669471740723
Huhn	 kueken	15.675206820170084
mädchen	 Junge	13.795866012573242
kuerbis	 Gurke	14.043846130371094
ferkel	 Kueken	12.14935557047526
messer	 besteck	13.474158763885498
Aufzug	 fahrstuhl	14.152300596237183
kellner	 Barkeeper	14.411536693572998
Kosmos	 all	13.315821647644043
zeh	 Ferse	14.264595031738281
finger	 Fuss	14.018326759338379
Weizen	 Roggen	18.579952239990234
Apfel	 Orange	9.10940933227539
schrank	 Bett	7.917740345001221
meissel	 bohrer	14.012560844421387
Kirsche	 erdbeere	19.59370485941569
Jacke	 Jeans	7.773519039154053
Fuss	 Hand	11.180081367492676
Besteck	 loeffel	16.661019961039226
Teich	 See	9.121308326721191
birke	 Buche	17.400009632110596
loeffel	 Messer	10.89948320388794
Ruecken	 bauch	14.580419063568115
Lunge	 Lungenflügel	15.451447868347168
Orgel	 saxofon	14.457111676534018
armband	 Kette	15.822957515716553
Löffel	 messer	12.83024549484253
schaedel	 thorax	13.552348136901855
strasse	 Gehweg	11.101821660995483
moehre	 Apfel	13.52605676651001
Umschlag	 block	10.709578514099121
arzt	 schwester	17.90346336364746
Paket	 Verpackung	15.213095664978027
Silber	 gold	7.669065952301025
saege	 werkzeug	10.64566946029663
Guertel	 knoepfe	17.746615886688232
bohne	 moehre	17.345154126485188
mantel	 muetze	12.681657155354818
stadt	 Dorf	17.207487106323242
Zwiebel	 kartoffel	22.51197878519694
kamin	 heizung	15.56566047668457
Daumen	 Mittelfinger	16.629085858662922
Hemd	 Weste	15.452763557434082
Axt	 säbel	11.830670833587646
schinken	 Käse	16.34092903137207
krähe	 Sperling	15.017251332600912
eiche	 tanne	17.62886619567871
kleid	 hose	7.196138381958008
Birke	 esche	9.198965549468994
orgel	 Klavier	19.12377166748047
schinken	 käse	20.363666534423828
Lunge	 Herz	8.164982795715332
schaefer	 Mueller	10.526554107666016
doktor	 arzt	15.459417819976807
kraehe	 adler	13.223350048065186
wiese	 Weide	15.755507469177246
zwiebel	 moehre	17.08885383605957
axt	 Beil	14.117198944091797
Wolke	 wetter	11.524053573608398
dusche	 bad	7.161353588104248
Ohr	 finger	11.090349197387695
Schäfer	 Bauer	11.012777328491211
Schädel	 Fuß	7.599400520324707
loeffel	 tasse	13.997562408447266
Stift	 Radierer	15.284598668416342
Kueken	 kaelbchen	13.679661273956299
gabel	 Loeffel	16.968828837076824
Ohr	 Mund	7.588361740112305
Urwald	 Dschungel	17.387527465820312
wade	 Fuß	10.424290657043457
Jeans	 Tshirt	12.641223907470703
strasse	 Fußgängerweg	17.39016318321228
löwe	 Tiger	8.307379722595215
Meissel	 Hammer	7.7121195793151855
ader	 gefaess	15.440072059631348
Hai	 Wal	11.533158302307129
käse	 Salami	18.728973388671875
See	 Meer	14.028318405151367
faust	 Handballen	12.290676911671957
brot	 Käse	15.921441713968912
kuerbis	 mais	14.7511625289917
weide	 Gras	12.780210018157959
Strasse	 Bürgersteig	17.84136724472046
quark	 Käse	13.499924659729004
Magen	 dickdarm	17.368470191955566
aufzug	 Hebebühne	21.788514375686646
Eisen	 Gold	8.460370063781738
Meise	 Sperling	12.818600018819174
neffe	 enkel	10.871856689453125
Küken	 lamm	13.31936264038086
Wolke	 himmel	16.774222373962402
Treppe	 treppenleiter	15.993302726745606
pfeffer	 salz	13.826208114624023
tischler	 klempner	19.914778073628742
auge	 Augenbraü	17.35486340522766
delfin	 wal	13.446877479553223
Esche	 Buche	18.162352085113525
Umschlag	 postkarte	15.804752031962076
Axt	 Hammer	8.205595016479492
Zange	 schere	14.565659523010254
torte	 muffin	19.484694480895996
Zange	 säge	10.80767297744751
Tuba	 klavier	17.228803634643555
Pflaume	 apfel	16.564208030700684
zimt	 gewuerz	23.681783040364582
nadel	 öhr	14.330717086791992
brief	 briefmarke	9.384817957878113
apfel	 kirsche	23.00304412841797
saft	 fruchtsaft	17.892634510993958
wade	 Elle	9.01206111907959
Schraube	 Bauteil	15.709624290466309
Orgel	 Violine	20.27707576751709
Eiche	 Linde	17.234712600708008
weide	 Steppe	10.53822135925293
Arzt	 professor	11.227678298950195
Blei	 Gold	10.090604782104492
Blei	 kupfer	13.473415851593018
hafer	 Dinkel	12.248268604278564
zwiebel	 möhre	19.306421915690105
Fuß	 Zeh	17.12992238998413
brot	 käse	17.041396141052246
Teich	 bach	10.96012020111084
Eiche	 Birke	15.717977046966553
mond	 himmelskörper	18.566873168945314
nebel	 sonne	14.40994930267334
Kellner	 Tischler	12.859550793965658
Urwald	 wueste	17.781049092610676
Kuerbis	 gurke	13.461243947347006
laken	 kopfkissen	17.17977492014567
schaedel	 Kopf	17.198726654052734
gurke	 Kartoffel	21.30942662556966
Klavier	 cello	13.647337913513184
Knie	 Sprunggelenk	20.560152053833008
lunge	 Herz	8.511919975280762
Klavier	 trompete	17.221001307169598
arm	 fuss	16.29347038269043
Schäfer	 jäger	13.92937183380127
blei	 Kupfer	13.963598251342773
gurke	 Zucchini	13.096932888031006
moehre	 Tomate	14.369017124176025
felsen	 Huegel	12.632534980773926
faust	 Fuss	12.932005405426025
auto	 motorrad	12.49008560180664
kosmos	 Universum	13.62599802017212
klavier	 querfloete	13.52358309427897
jeans	 jacke	14.321636199951172
Gurke	 tomate	14.991137027740479
ferkel	 Schwein	16.760619163513184
Zwiebel	 Gemüse	16.648815155029297
couch	 sessel	13.474788665771484
zeh	 Nagel	14.725842475891113
meise	 Elster	12.17339277267456
Saft	 bier	12.505906581878662
möhre	 kartoffel	21.90081214904785
ader	 Gefäß	15.831092834472656
Hai	 Thunfisch	17.3594069480896
Maus	 tastatur	16.3776912689209
mantel	 schuhe	19.241307258605957
Straße	 pfad	13.902906894683838
Leber	 magen	13.676721572875977
daumen	 ringfinger	10.783831119537354
Fuß	 Bein	15.030709266662598
Delfin	 Seekuh	14.07957124710083
doktor	 aerztin	13.120617866516113
gürtel	 hose	7.012176513671875
Burg	 Zinne	19.062288284301758
arzt	 beruf	14.01502513885498
nebel	 Wetter	13.084366798400879
teich	 fluß	13.291759967803955
Hemd	 gürtel	19.58762486775716
Keks	 Gebäck	18.514821370442707
Mango	 Apfel	16.54784870147705
Ferkel	 Lamm	11.959341049194336
moehre	 gurke	11.669803619384766
hocker	 stuhl	15.957444190979004
tuba	 floete	15.416732788085938
Kuerbis	 Zucchini	14.59216594696045
hai	 delfin	13.021023432413736
Wolke	 Sonne	15.313889503479004
Kaese	 wurst	18.389200687408447
Hafer	 weizen	17.517652988433838
Zeh	 Finger	11.517072677612305
Tischler	 maurer	15.026165008544922
Kuerbis	 gemüse	15.07108211517334
Doktor	 Pfleger	16.046571731567383
loeffel	 Taße	13.675264358520508
Kißen	 bettdecke	16.77946639060974
Weltall	 Stern	11.86775016784668
Geige	 saxofon	13.849032719930014
Geige	 bratsche	15.210151036580404
Apfel	 kiwi	15.844381332397461
Schaedel	 fuß	14.958559513092041
Küche	 badezimmer	16.925543467203777
Planet	 weltall	15.082263469696045
paket	 Päckchen	12.712000846862793
Magen	 Darm	12.786539554595947
burg	 zinne	16.80017852783203
Arzt	 pfleger	14.64199956258138
quark	 Joghurt	15.624713897705078
weide	 Feld	11.855470657348633
Hocker	 Tisch	11.82313585281372
Schinken	 Speck	16.8208966255188
treppe	 fahrstuhl	16.198625802993774
Traube	 Ananas	14.07707929611206
Jacke	 Hemd	14.33515453338623
Orgel	 oboe	15.070464769999186
Kleid	 Anzug	13.506942749023438
Schaefer	 jäger	15.510766506195068
teich	 tuempel	15.505251089731852
palast	 Schloß	19.15161196390788
Gerste	 weizen	20.402910232543945
kueche	 wohnzimmer	16.89263089497884
Kiwi	 orange	9.975433349609375
Knie	 sprunggelenk	20.04293656349182
Schraube	 Bohrer	20.626460075378418
Kürbis	 Gurke	14.452842712402344
Knie	 Handgelenk	20.264896631240845
Birke	 buche	11.220180034637451
Zimt	 Curry	7.94234037399292
meißel	 Schraubendreher	18.173608779907227
Knie	 ellenbogen	16.84066915512085
burg	 Zinne	16.033971786499023
torte	 Keks	16.93770980834961
ader	 koerper	11.705005645751953
Kueken	 Vogel	19.29311752319336
Klavier	 geige	18.39865493774414
weizen	 hirse	18.53199815750122
Klavier	 Querfloete	15.033339738845825
eiche	 Birke	16.817923069000244
straße	 Fussweg	12.817511876424154
Treppe	 Treppenleiter	16.877902030944824
Hemd	 bluse	16.574193954467773
Doktor	 arzt	14.175813674926758
Weizen	 Hirse	17.91165828704834
Umschlag	 Brief	7.912867546081543
Zeh	 finger	11.200912475585938
Vene	 Ader	10.924859046936035
loeffel	 taße	14.440847396850586
Sofa	 Seßel	17.192984580993652
Laken	 Kissen	14.525732517242432
Löwe	 gazelle	15.640994548797607
planet	 universum	14.393049240112305
Schaefer	 baür	12.665524005889893
gürtel	 Hosentraeger	18.561813592910767
Strasse	 Fussgaengerweg	19.523517417907716
teich	 Fluß	14.653699398040771
Laken	 Kißen	16.89494228363037
Taube	 spatz	15.520210266113281
Burg	 Haus	10.138931274414062
bier	 sekt	13.94632625579834
Ferkel	 kätzchen	16.473519961039226
Mund	 gesicht	18.36988067626953
Nebel	 wolken	17.501371383666992
klinik	 ambulanz	15.750982920328775
Besteck	 Geschirr	18.39280128479004
doktor	 Krankenschwester	22.29778265953064
eisen	 Zinn	10.757604122161865
Hemd	 Jacke	13.307917833328247
Kleid	 Rock	9.425151824951172
weltall	 planeten	9.991442680358887
Doktor	 Arzt	15.03972578048706
kirsche	 Tomate	13.665664434432983
guertel	 schnalle	17.413418292999268
bohrer	 bohrmaschine	16.09671139717102
Paket	 päckchen	13.888657251993815
Pfirsich	 Aprikose	20.408708572387695
Gurke	 Gemuese	17.91718101501465
eisen	 Aluminium	6.367191791534424
Vene	 Blutgefaess	14.743011474609375
säge	 Bohrmaschine	21.162301540374756
jacke	 Jeans	7.006889343261719
felsen	 Brocken	15.08620023727417
Schaefer	 mueller	15.413784980773926
Apfel	 kirsche	22.133996327718098
kiwi	 Orange	7.773619174957275
Spinat	 Moehre	18.33253796895345
Burg	 schloß	20.38810857137044
mund	 Hand	11.36867904663086
loewe	 Hyäne	14.941141128540039
sofa	 tisch	12.109223365783691
straße	 pfad	15.044940948486328
mund	 Augen	15.914716720581055
Magen	 Herz	13.05667781829834
straße	 Fußgaengerweg	19.331579446792603
kißen	 bettlaken	21.656128247578938
Heft	 Heftklammer	16.97665023803711
Saft	 wein	15.880770206451416
