word_one	word_two	surprisal_w_two
robbe	 ameise	18.896469434102375
Ziege	 stift	18.98042106628418
trommel	 Drucker	13.984934329986572
Paprika	 regal	16.200547695159912
Lineal	 Spitzer	16.387859344482422
Schrank	 bagger	10.870496273040771
Kegel	 Trampolin	18.848796526590984
fuß	 fuß	12.080065727233887
Gitarre	 tuba	17.84200382232666
ameise	 Ameise	20.62475077311198
kommode	 bein	17.45370101928711
Tasse	 Tasse	15.547284126281738
hocker	 Sofa	6.899923324584961
kiwi	 tisch	12.068466186523438
birne	 birne	13.02340841293335
löffel	 teller	12.198622226715088
Bohne	 Radierer	12.08186944325765
schaf	 schaf	16.152173042297363
apfel	 Kiwi	13.69992208480835
brokkoli	 schraube	23.02854601542155
ball	 ball	2.9133827686309814
Glas	 sieb	14.610360145568848
Sieb	 Tasse	14.299973964691162
Roller	 Bus	12.355443000793457
pilz	 bohne	18.246264457702637
triangel	 Ameise	19.07963689168294
Ball	 hantel	14.37979539235433
Floete	 Harfe	14.667199611663818
hütte	 Schule	18.68411350250244
birne	 roller	9.60699462890625
kirche	 Seßel	20.038766225179035
regal	 regal	15.277209758758545
Hut	 pullover	17.486306190490723
zwiebel	 flieger	13.521018346150717
meßer	 schueßel	13.721402406692505
sessel	 seßel	15.40616512298584
Zwiebel	 Flieger	15.889911651611328
schueßel	 Schueßel	17.4249165058136
drucker	 Brokkoli	16.04120635986328
Traktor	 traktor	13.563093821207682
Taße	 Pullover	17.26123809814453
geige	 bauch	14.315101146697998
tuba	 Kirsche	14.137293815612793
Bein	 Bein	12.4313063621521
Orange	 Zitrone	20.08038107554118
Bauch	 fuß	14.088759422302246
Ziege	 ziege	13.882292747497559
Delphin	 Delphin	16.642873287200928
saege	 Gitarre	14.368596394856771
bett	 Seßel	18.02449893951416
klarinette	 Gitarre	17.217803955078125
Meßer	 Stuhl	14.777425765991211
Ohr	 Ohr	18.06910228729248
gurke	 Flöte	16.281021118164062
Spitzer	 heft	13.727724552154541
Schüssel	 Schuessel	19.585357983907063
Radio	 computer	10.834705352783203
meßer	 schüßel	12.223703265190125
Sessel	 hirsch	13.534250736236572
säge	 Gitarre	18.403275807698567
Brokkoli	 schraube	23.410444259643555
bluse	 bluse	17.079442501068115
hammer	 hammer	4.3505940437316895
Schuh	 hut	8.376175880432129
kleid	 Fabrik	15.086369037628174
harfe	 trompete	17.05876922607422
Ball	 harfe	12.42940068244934
locher	 stift	14.157058715820312
Säge	 saege	17.49733606974284
Bohne	 Paprika	15.146320343017578
Erbse	 Mund	11.36867904663086
Bohrer	 nase	12.94727611541748
Robbe	 Robbe	12.485115051269531
Topf	 messer	12.154060363769531
ananas	 heft	11.000540018081665
Spitzer	 spitzer	16.12962579727173
Loeffel	 teller	12.61859655380249
Taße	 Tasse	13.814558029174805
pfanne	 pfanne	17.426359176635742
paprika	 Regal	14.55580759048462
pfanne	 banane	17.814551830291748
Gitarre	 fuß	17.651347637176514
kleid	 Hose	4.504147529602051
Kiwi	 birne	18.220867156982422
Pullover	 pullover	20.59921932220459
Teller	 Teller	16.401968479156494
brokkoli	 Brokkoli	20.15096918741862
triangel	 Orgel	17.227285385131836
fuss	 auge	14.281980991363525
bus	 trompete	17.9391663869222
Traktor	 bagger	13.174729824066162
fuss	 Zitrone	18.304469108581543
brokkoli	 Schraube	21.334475835164387
Roller	 bus	12.23953914642334
fabrik	 Kirche	17.735599517822266
muehle	 Mühle	15.454975128173828
Glas	 glas	11.442674160003662
Kommode	 stuhl	15.714634418487549
saege	 saege	19.97969659169515
birne	 ananas	13.033825874328613
Schläger	 schlaeger	22.301747639973957
Sessel	 Seßel	16.595468203226726
Hocker	 hocker	15.115734100341797
Schüssel	 hantel	14.737508138020834
paprika	 karotte	20.924012184143066
laster	 tasse	13.75094747543335
Mühle	 muehle	18.583698272705078
geige	 Bauch	12.474456310272217
Orgel	 Gitarre	17.18392054239909
Topf	 Ananas	13.511584281921387
Hirsch	 apfel	16.316668033599854
schläger	 schläger	16.666558583577473
finger	 knie	15.467852115631104
loeffel	 Löffel	17.855791727701824
katze	 Lampe	14.998815059661865
Kirsche	 Kirsche	17.89679495493571
burg	 Burg	7.913572788238525
tisch	 kleid	18.48952293395996
meßer	 Meßer	15.061038970947266
orgel	 orgel	16.80522918701172
Schüssel	 Schüßel	13.0211923122406
Flieger	 flieger	16.584810892740887
Radierer	 loeffel	16.941562334696453
huette	 hütte	17.460575421651203
Finger	 Knie	17.905930519104004
radio	 radio	2.089071035385132
Schrank	 Bagger	16.26549196243286
Saege	 gitarre	14.198226610819498
zitrone	 radio	9.751723289489746
Mühle	 Bett	10.14554214477539
Erbse	 tomate	17.245724201202393
Fuß	 Fuß	1.8836522102355957
schrank	 bagger	11.426117897033691
Kleid	 Kleid	16.090397834777832
Robbe	 ameise	19.387006123860676
Fabrik	 schüßel	16.82000160217285
gitarre	 Gitarre	17.17794195810954
Trampolin	 trampolin	15.695393244425455
topf	 meßer	12.167864322662354
ameise	 Sofa	6.931508541107178
auge	 Auge	14.038347244262695
computer	 Computer	8.648141860961914
glas	 Glas	8.436981201171875
kegel	 hocker	15.860483646392822
glas	 glas	10.72025203704834
radierer	 radierer	13.939654350280762
katze	 Ziege	12.610178629557291
trampolin	 trampolin	15.877150853474935
Flöte	 harfe	12.5175461769104
hocker	 hocker	15.323558807373047
Regal	 schrank	14.041500091552734
Ball	 Harfe	14.00934886932373
Hütte	 schule	16.099173545837402
orgel	 pilz	13.330777645111084
kommode	 stuhl	15.04296875
mühle	 Muehle	16.62223021189372
Auge	 Nagel	15.99363660812378
orange	 Zitrone	18.96413739522298
kiwi	 birne	17.12461566925049
Pfanne	 pfanne	16.7277774810791
lineal	 Spitzer	15.306703567504883
Tomate	 tomate	16.09838342666626
gitarre	 Fuß	10.697880744934082
trompete	 klavier	16.436977863311768
Hantel	 Schlaeger	22.869055430094402
Bett	 seßel	14.767598152160645
Roller	 Fernseher	14.311654090881348
Schueßel	 Schüßel	14.147223711013794
flöte	 harfe	13.48901629447937
kartoffel	 kartoffel	16.871822039286297
paprika	 paprika	15.850303649902344
Schueßel	 schüßel	12.925397396087646
Schrank	 Schrank	15.559983730316162
Schüssel	 schuessel	20.71662712097168
ball	 Harfe	13.56257152557373
schüßel	 schuessel	20.019542694091797
Regal	 Schrank	15.277549743652344
Säge	 gitarre	19.41034475962321
Zitrone	 Erdbeere	17.281993865966797
Flieger	 Flieger	16.450789133707683
Loeffel	 Loeffel	18.16824722290039
messer	 Schüßel	18.68572449684143
Fuß	 Zitrone	19.81794198354085
ameise	 schwein	18.901114145914715
Tuba	 Geige	17.05847692489624
Kaninchen	 Topf	14.952377319335938
Burg	 Huette	19.027761936187744
meßer	 stuhl	16.102808475494385
Telefon	 Fernseher	17.627167065938313
Nagel	 Hammer	7.335630416870117
kirche	 muehle	21.44741439819336
Katze	 lampe	17.390174865722656
finger	 traktor	14.982850074768066
Kleid	 kleid	16.149662494659424
glas	 orgel	13.284138202667236
wolf	 Kirche	13.662578582763672
taße	 löffel	15.532750447591146
mund	 Lineal	11.361964225769043
tuba	 geige	17.1922345161438
pilz	 burg	12.321224212646484
laster	 Laster	13.823143005371094
Kommode	 Bein	17.712108612060547
pullover	 Computer	9.976576805114746
Schraube	 Bluse	13.784098148345947
hose	 bohrer	13.182819048563639
schueßel	 schueßel	14.109210968017578
schläger	 Ball	6.951566696166992
bluse	 erbse	16.56765127182007
Kartoffel	 schläger	20.074594179789226
hantel	 schaf	13.755248546600342
flieger	 flieger	16.483017285664875
Zug	 auto	9.703598022460938
Topf	 Meßer	14.355114936828613
Gabel	 kaninchen	12.39436960220337
fabrik	 schüßel	16.82013726234436
bein	 ohr	12.31554126739502
Bluse	 Bluse	16.995559692382812
Kiwi	 tisch	13.443853855133057
bluse	 Kleid	16.546974182128906
Hantel	 Schaf	14.840653896331787
brokkoli	 Kartoffel	23.54746691385905
Schüßel	 Schuessel	20.314419428507488
bett	 sessel	18.08961582183838
orgel	 Pilz	14.351511478424072
Trommel	 Trommel	19.41455364227295
auge	 Nagel	13.966235637664795
Fahrrad	 fahrrad	15.017598867416382
Kirche	 Muehle	17.4821720123291
Seßel	 sessel	17.32264804840088
Schüssel	 Pfanne	17.285253524780273
Gurke	 flöte	15.842369079589844
schlaeger	 Schlaeger	24.184138615926106
Glas	 Orgel	22.162485122680664
apfel	 Telefon	9.876326560974121
gabel	 gabel	14.890989780426025
messer	 stuhl	15.35508680343628
bus	 Zug	5.723209857940674
schaf	 fahrrad	15.742860555648804
Roller	 roller	7.85870885848999
kirche	 mühle	13.708855311075846
gitarre	 Fuss	15.353822231292725
Flöte	 flöte	13.915852228800455
bohne	 bohne	19.576592445373535
kaninchen	 hirsch	15.82455587387085
Kirsche	 traube	19.85991668701172
fernseher	 tomate	9.391703128814697
Fuss	 Fuß	4.774833679199219
Klavier	 klavier	17.848893642425537
Regal	 schwein	16.57974847157796
trompete	 trompete	18.352575302124023
Messer	 schuessel	20.169113159179688
sieb	 Tasse	13.530276775360107
sieb	 finger	9.248485565185547
meßer	 meßer	17.73024892807007
Knie	 bauch	13.197834491729736
bus	 bus	1.7162163257598877
Boot	 Boot	3.5704751014709473
Banane	 Apfel	15.15086841583252
schueßel	 schüßel	12.96535313129425
Bluse	 kleid	18.355186462402344
Handy	 Handy	5.906866073608398
muehle	 muehle	20.757206916809082
Gurke	 floete	16.05384922027588
Heft	 Zange	14.884146690368652
bohne	 Bohne	19.850099563598633
telefon	 delphin	14.915534973144531
schuessel	 Schüssel	22.05264663696289
delphin	 Delphin	18.161731719970703
löffel	 Loeffel	18.493207931518555
schaf	 Kaninchen	14.535311063130697
Trampolin	 Trampolin	18.30365498860677
Hammer	 säge	12.496313095092773
taße	 taße	14.74252986907959
knie	 Robbe	10.776329517364502
Teller	 teller	13.993391036987305
klavier	 Trommel	16.024820804595947
Finger	 traktor	14.356795310974121
Ziege	 robbe	11.45947790145874
zitrone	 Erdbeere	17.261921564737957
Flieger	 Boot	11.13276481628418
Locher	 trampolin	16.40169843037923
Schaf	 Kaninchen	15.201507886250814
Radierer	 Loeffel	18.31849416097005
boot	 boot	2.960057020187378
Messer	 stuhl	16.819462299346924
muehle	 Muehle	17.451525688171387
Schwein	 Katze	13.53093433380127
huette	 Schrank	15.754957675933838
schueßel	 schuessel	19.091495513916016
kirsche	 Boot	10.413143157958984
Seil	 Seil	13.57204008102417
Hammer	 Saege	11.01701800028483
muehle	 fabrik	15.328377723693848
Bett	 Bett	3.7539539337158203
Tomate	 Tomate	14.700592517852783
hose	 hose	4.680631160736084
Erbse	 Erbse	17.979239145914715
Zitrone	 radio	11.269783973693848
gurke	 flöte	15.810819625854492
telefon	 fernseher	19.44642702738444
schläger	 Wolf	8.16550350189209
ananas	 Banane	13.02271556854248
drucker	 drucker	14.19780969619751
schwein	 katze	13.006471633911133
Hocker	 Sofa	7.1515116691589355
pullover	 computer	9.188407897949219
erdbeere	 Erdbeere	16.875450134277344
Apfel	 Kiwi	15.716804027557373
Tisch	 bett	16.044360637664795
schrank	 Schrank	18.29619789123535
Robbe	 schule	15.761857509613037
hantel	 Schläger	16.403109550476074
Karotte	 Karotte	19.431859493255615
Erdbeere	 seil	13.660701274871826
messer	 schüßel	17.860650539398193
Nagel	 nagel	15.58432912826538
loeffel	 Loeffel	19.62312189737956
Arm	 gurke	10.616947491963705
orange	 orange	3.5577220916748047
Zwiebel	 flieger	14.334900856018066
finger	 Traktor	15.755725542704264
Knie	 Knie	16.976693630218506
schueßel	 Pfanne	17.3673152923584
apfel	 kiwi	15.820326328277588
Geige	 bauch	15.026894092559814
auto	 auto	6.263011932373047
Topf	 meßer	12.28540325164795
erdbeere	 erdbeere	20.342256863911945
pilz	 pilz	16.76788854598999
klarinette	 gitarre	15.737764994303385
huette	 huette	16.873403549194336
Pfanne	 gabel	13.487567901611328
hose	 Hose	6.582095623016357
hammer	 Bohne	16.336899757385254
schueßel	 Schüßel	14.64814031124115
fernseher	 Drucker	15.13395071029663
Teller	 Glas	9.18576717376709
Kirsche	 Birne	17.431911945343018
radio	 Radio	7.818556785583496
Hut	 Tuba	13.574321269989014
nagel	 nagel	15.638788223266602
Messer	 Schueßel	17.006181716918945
Kartoffel	 kartoffel	17.448291142781574
Fahrrad	 muehle	20.210588455200195
seil	 zwiebel	15.613357226053873
Tisch	 kleid	18.417348861694336
Floete	 flöte	11.659013748168945
kommode	 Kommode	18.10058307647705
Fuß	 auge	14.413252353668213
Fabrik	 Schüssel	19.63043975830078
Trommel	 drucker	16.685368537902832
Paprika	 karotte	20.40335988998413
Kaninchen	 Kaninchen	16.306608200073242
fahrrad	 Mühle	14.850614547729492
Mund	 mund	12.919971466064453
seil	 Zwiebel	14.229591369628906
banane	 apfel	16.04865264892578
banane	 auto	10.931973457336426
floete	 Harfe	13.787092685699463
stuhl	 Tisch	12.806970596313477
fuss	 Auge	14.718994140625
Wolf	 kirche	17.2417311668396
Tuba	 Tuba	15.750067710876465
fahrrad	 Muehle	16.540751775105793
locher	 trampolin	15.572951952616373
Zange	 Schraube	19.963077227274578
Bett	 sessel	15.415677547454834
Mund	 lineal	13.071582317352295
Erbse	 Tomate	18.034072875976562
erbse	 Tomate	15.899598598480225
Laster	 Laster	14.29625654220581
Fabrik	 schueßel	17.22630286216736
Erdbeere	 Kirsche	20.93311818440755
Zwiebel	 zwiebel	16.50480842590332
nase	 Gabel	14.086184024810791
Meßer	 Meßer	16.439411640167236
bohne	 paprika	15.164318561553955
bohrer	 nase	11.904938220977783
Meßer	 schueßel	13.467159986495972
schuh	 Traube	17.200178623199463
Kaninchen	 topf	14.203632354736328
regal	 schrank	15.437782287597656
traktor	 sieb	14.646382808685303
Meßer	 schüßel	11.791760563850403
Fabrik	 Fabrik	15.704508304595947
orgel	 gitarre	16.41247781117757
nase	 gabel	14.423273086547852
Brokkoli	 kartoffel	20.914247512817383
Traube	 Orange	9.266291618347168
messer	 Messer	14.813816547393799
Delphin	 Wolf	10.712745666503906
taße	 Pullover	17.739514350891113
Meßer	 schüssel	16.108461062113445
Hammer	 bohne	16.503825187683105
Ananas	 Heft	12.910967826843262
Nase	 Nase	13.789889812469482
schule	 Schule	17.267090797424316
schläger	 schlaeger	20.904138565063477
schwein	 Glas	6.640902996063232
sessel	 Seßel	17.084123611450195
Bagger	 Orange	9.010009765625
kiwi	 Birne	16.013360500335693
schrank	 Regal	18.99165439605713
Regal	 Schwein	16.804280281066895
Topf	 Topf	14.27293348312378
Traube	 Säge	14.272025108337402
Geige	 Bauch	13.654609680175781
sieb	 tasse	12.983078956604004
lampe	 hocker	15.922162532806396
Hantel	 schlaeger	23.75435447692871
Arm	 Arm	5.6206746101379395
Bagger	 Bagger	16.335296630859375
Saege	 Nagel	16.415785312652588
glas	 Sieb	14.968255519866943
hütte	 Schrank	16.52074098587036
trompete	 Klavier	18.055482864379883
Kirche	 seßel	16.87962532043457
Flöte	 birne	15.093644142150879
Radio	 Computer	9.919835090637207
Schuh	 traube	18.102063179016113
zug	 arm	9.724989891052246
floete	 harfe	12.808074474334717
Banane	 banane	15.901693344116211
schüssel	 Pfanne	16.822131156921387
schraube	 bohrer	15.897032101949057
loeffel	 Handy	9.48965835571289
Auto	 trommel	20.941349983215332
zange	 ohr	12.61242389678955
Traktor	 Traktor	15.700899124145508
Auge	 finger	12.695158004760742
spitzer	 spitzer	18.393301963806152
Schüssel	 Schueßel	14.186514854431152
taße	 loeffel	16.172531763712566
Boot	 karotte	15.704203128814697
schläger	 ball	7.9536848068237305
Schüßel	 Pfanne	18.378911018371582
fuß	 Zitrone	19.00315284729004
Apfel	 telefon	11.026312828063965
Muehle	 muehle	19.106962203979492
birne	 Ananas	12.816107273101807
brokkoli	 kartoffel	21.750102361043293
flieger	 erdbeere	19.947293599446613
schüßel	 Schuessel	20.86085319519043
ball	 harfe	13.26673173904419
Klarinette	 Gitarre	17.256291389465332
bauch	 fuss	12.867840766906738
meßer	 Schueßel	14.997596979141235
ball	 hantel	12.872148513793945
fuss	 fuß	12.2787504196167
Kaninchen	 Hirsch	16.57670497894287
traube	 säge	14.50111722946167
wolf	 Wolf	6.373802185058594
Bein	 Ohr	15.06220293045044
klavier	 Ball	9.189444541931152
Gabel	 Gabel	15.22071123123169
Stuhl	 Tisch	11.23206090927124
Zange	 schraube	19.578846613566082
Fuß	 Auge	15.486819744110107
Zug	 arm	10.433151245117188
Karotte	 Zwiebel	17.802940050760906
erdbeere	 Seil	13.33943796157837
seßel	 sessel	15.746338844299316
bein	 Ohr	12.009399890899658
Kleid	 hose	7.835348606109619
messer	 Schueßel	16.549626350402832
Lineal	 kartoffel	17.615761121114094
Schläger	 wolf	9.429901123046875
Fabrik	 schuessel	19.420352300008137
mund	 Mund	5.402766704559326
Pilz	 Pilz	18.625003814697266
ohr	 Ohr	13.03475570678711
Zwiebel	 Zwiebel	16.486585299173992
zitrone	 zitrone	19.974522590637207
löffel	 Löffel	17.926490147908527
bus	 Trompete	20.17099952697754
Fabrik	 schüssel	18.40139643351237
tuba	 kirsche	15.227823257446289
schlaeger	 ball	11.761582374572754
Messer	 meßer	14.804786682128906
Banane	 apfel	16.44267177581787
hammer	 Säge	13.027025699615479
gabel	 Topf	14.051798343658447
auto	 Trommel	18.21485710144043
Orange	 zitrone	19.44527244567871
traube	 saege	16.902726491292317
Pullover	 Schuh	15.483508586883545
triangel	 orgel	14.26228952407837
Knie	 Bauch	13.079821109771729
karotte	 schuh	16.450839042663574
Saege	 saege	16.811251958211262
kirche	 Muehle	17.11457093556722
mühle	 bett	15.053714275360107
kaninchen	 Hirsch	15.372667789459229
Gabel	 gabel	14.510229110717773
bohrer	 zange	14.467974662780762
säge	 saege	17.52581850687663
karotte	 zwiebel	18.577022234598797
Stift	 stift	13.251834392547607
Fuß	 fuß	11.813143253326416
Schüssel	 Schüssel	17.57422987620036
schüßel	 Schueßel	16.55508065223694
Ameise	 sofa	8.035759925842285
Fernseher	 Tomate	11.711651086807251
schüssel	 pfanne	18.530134677886963
Bett	 bett	13.648565292358398
triangel	 triangel	15.295645236968994
zitrone	 Zitrone	20.80835469563802
Kirche	 kirche	16.35198736190796
Hütte	 Schrank	17.34024429321289
Locher	 Trampolin	16.543470700581867
Heft	 heft	12.881762981414795
ohr	 Arm	11.085005760192871
säge	 gitarre	18.91351254781087
Saege	 nagel	12.695944786071777
telefon	 telefon	2.2710258960723877
Sofa	 sofa	5.1895270347595215
Taße	 loeffel	16.845439592997234
lineal	 lineal	9.867173194885254
meßer	 Messer	10.67590618133545
Harfe	 Harfe	14.815779685974121
zange	 zange	14.359739780426025
Gurke	 Gurke	14.243245601654053
fahrrad	 Fahrrad	17.449230194091797
Flöte	 floete	15.650269508361816
saege	 säge	12.318765640258789
Trompete	 Kiwi	11.110509395599365
glas	 Orgel	17.40657329559326
Nase	 Gabel	15.172708511352539
nase	 Bein	13.374260425567627
bett	 bett	11.619405031204224
bagger	 Laster	13.551352500915527
Schuessel	 Pfanne	17.561857223510742
zwiebel	 pilz	12.323001384735107
Gurke	 Flöte	16.016817728678387
Locher	 locher	14.084579467773438
Seßel	 seßel	14.78209114074707
Trompete	 kiwi	12.59036111831665
tasse	 taße	11.388429641723633
Bein	 ohr	12.555944919586182
muehle	 bett	15.322619915008545
Klarinette	 gitarre	15.705901781717936
Kegel	 Kegel	16.434823354085285
Hose	 bohrer	13.584175745646158
tuba	 Geige	16.421257972717285
Hütte	 schrank	15.116039752960205
trommel	 floete	15.726785659790039
Harfe	 trompete	17.240387598673504
Handy	 handy	3.5388247966766357
tomate	 brokkoli	19.47472890218099
kaninchen	 Kaninchen	17.84444586435954
tasse	 tasse	13.335102319717407
schüssel	 hantel	13.799777030944824
Bagger	 bagger	11.09494161605835
hütte	 schrank	15.924314498901367
laster	 Taße	13.665875911712646
Fernseher	 Drucker	15.748898983001709
Huette	 schule	16.22286081314087
muehle	 Fabrik	15.344927310943604
Huette	 Schule	17.517984867095947
floete	 floete	17.990081787109375
gitarre	 fuß	16.42914056777954
katze	 lampe	18.853127002716064
Drucker	 telefon	9.561685562133789
topf	 topf	11.521674871444702
Traube	 Traube	21.177635192871094
Seßel	 Kommode	16.088202476501465
hütte	 schule	17.218144416809082
zitrone	 Radio	9.808684349060059
sessel	 Kommode	17.587327003479004
Bauch	 Bauch	15.667816162109375
trampolin	 Trampolin	20.180945714314777
Trommel	 Drucker	17.6782283782959
kirsche	 Birne	16.984783172607422
Gabel	 topf	14.291845798492432
Tasse	 pullover	17.11608123779297
telefon	 Fernseher	17.678112983703613
Bauch	 bauch	14.905931949615479
flieger	 Boot	11.264214515686035
Birne	 birne	11.469249486923218
Sieb	 sieb	15.020331859588623
meßer	 Stuhl	14.662223815917969
knie	 bauch	12.731462955474854
Hut	 Hut	1.8942092657089233
Flieger	 erdbeere	18.315017700195312
harfe	 Trompete	18.04837417602539
fuß	 auge	14.09514856338501
regal	 Schrank	14.606841087341309
Flöte	 Harfe	17.599480628967285
radio	 computer	8.936029434204102
Zug	 Arm	11.624771118164062
huette	 schule	16.799692153930664
Finger	 knie	15.975299835205078
schule	 teller	14.17032527923584
geige	 Triangel	13.870964050292969
Lineal	 spitzer	16.203012943267822
Geige	 triangel	14.650310516357422
lampe	 Hocker	16.734063625335693
Zitrone	 Radio	10.250344276428223
traktor	 bagger	11.740635395050049
schüßel	 schüßel	13.362839937210083
Laster	 taße	11.433965682983398
Gabel	 Topf	14.960873126983643
Muehle	 fabrik	15.711689472198486
bauch	 fuß	13.53855848312378
hut	 Tuba	12.297417163848877
Auge	 Auge	15.917335033416748
schlaeger	 Schläger	18.102524757385254
Telefon	 fernseher	18.651362737019856
Handy	 Radio	10.28692626953125
Pilz	 Burg	11.34139347076416
Schrank	 Regal	20.508566856384277
Stuhl	 tisch	11.340306282043457
drucker	 telefon	8.337807655334473
Nase	 bein	12.70010757446289
Hammer	 saege	14.446414947509766
Schule	 teller	12.527667999267578
knie	 Bauch	12.966856479644775
auto	 Fahrrad	16.223302205403645
pfanne	 gabel	13.86380910873413
gurke	 floete	16.26344108581543
schule	 Burg	12.196529388427734
kegel	 Hocker	15.746888637542725
schüssel	 schüssel	16.829044977823894
bauch	 Bauch	17.349770545959473
hütte	 Hütte	18.00077788035075
burg	 kegel	12.575305938720703
zwiebel	 zwiebel	16.675965627034504
schüssel	 Schuessel	21.03514289855957
Pilz	 burg	14.461752891540527
schuh	 Hut	9.932357788085938
Handy	 Laster	13.714010238647461
messer	 Schuessel	23.783989588419598
heft	 heft	14.995590686798096
schlaeger	 schlaeger	22.011041323343914
Pullover	 Pullover	20.32606792449951
Bohrer	 Nase	13.203038215637207
Wolf	 Schaf	16.301708698272705
löffel	 handy	7.395267963409424
Locher	 stift	17.27605962753296
Heft	 Lineal	12.285818576812744
Taße	 Löffel	16.23276933034261
Burg	 Hütte	19.301235834757488
schule	 schule	16.4075984954834
zwiebel	 Zwiebel	18.811111132303875
Auto	 Auto	5.894754886627197
lampe	 lampe	16.489262580871582
Stift	 radierer	13.25518544514974
bohrer	 Nase	11.910147190093994
teller	 Teller	17.56748056411743
Triangel	 orgel	17.037590503692627
Lineal	 Kartoffel	18.621817588806152
saege	 Nagel	14.321143627166748
Ananas	 Banane	14.039122104644775
Wolf	 schaf	14.472095489501953
Glas	 Glas	3.376765727996826
Kirsche	 Boot	9.586716651916504
Schueßel	 Schüssel	18.166160583496094
finger	 finger	3.3633029460906982
fuß	 Auge	14.077614784240723
Seil	 seil	11.421769142150879
Sofa	 lampe	17.596464157104492
fernseher	 Tomate	11.171642303466797
lampe	 knie	15.824684143066406
Bohrer	 bohrer	14.677310307820639
finger	 Finger	6.842719554901123
Ameise	 Ameise	18.708594004313152
Schüßel	 schueßel	14.769349575042725
Boot	 traktor	16.063988367716473
messer	 meßer	16.225290775299072
Schläger	 Schlaeger	21.734846115112305
säge	 nagel	16.44437074661255
Hütte	 Huette	15.824721813201904
Schlaeger	 schlaeger	21.54394467671712
bluse	 Bluse	15.611882209777832
Trommel	 flöte	15.481727600097656
sieb	 Sieb	15.84642505645752
Seil	 Kegel	14.818231582641602
Kirsche	 boot	10.714054107666016
bauch	 Fuß	5.6258392333984375
Birne	 Roller	10.662044525146484
Schüßel	 hantel	12.854872067769369
Zitrone	 erdbeere	18.9853998819987
Taße	 taße	12.396820068359375
Schuessel	 Hantel	15.019736925760904
Paprika	 Karotte	18.75268840789795
Radierer	 radierer	14.850289662679037
hut	 Hut	3.272231101989746
Radierer	 locher	14.883004188537598
Paprika	 paprika	16.295047283172607
flöte	 Birne	17.466890811920166
Orgel	 Orgel	17.927224159240723
trommel	 Flöte	16.691251754760742
Stift	 Paprika	17.39594268798828
telefon	 Delphin	15.54032039642334
Schwein	 Schwein	14.897127151489258
Hirsch	 Apfel	16.208016395568848
floete	 Floete	19.036059379577637
schuessel	 schüssel	19.01181411743164
stift	 radierer	15.06489340464274
kiwi	 kiwi	12.078434467315674
stuhl	 Stuhl	15.49663782119751
schüßel	 Hantel	14.218259493509928
Schüssel	 Hantel	14.266815185546875
orange	 Hammer	8.873028755187988
bohrer	 Zange	14.304511070251465
Ohr	 ohr	13.104457378387451
schüßel	 schueßel	14.912771224975586
auto	 fahrrad	14.639036178588867
Trommel	 floete	17.114251136779785
Fabrik	 Kirche	17.694366455078125
Messer	 Meßer	16.70222282409668
seßel	 Kommode	15.275039196014404
bus	 zug	10.60562801361084
Orgel	 Pilz	13.04035758972168
roller	 Fernseher	14.576639493306478
trommel	 trommel	20.366334915161133
Muehle	 mühle	11.446073214213053
hirsch	 Apfel	14.30406379699707
Huette	 hütte	17.7937224706014
Meßer	 schuessel	18.442208607991535
hose	 Bohrer	15.604412078857422
pilz	 Pilz	21.20786762237549
Drucker	 brokkoli	15.402958234151205
Knie	 Robbe	11.469350337982178
Zug	 zug	4.338518142700195
pullover	 schuh	17.9382905960083
fuss	 zitrone	19.0301300684611
Fahrrad	 Mühle	15.357442855834961
kirsche	 birne	18.24249267578125
Bluse	 erbse	18.164111137390137
hantel	 Schlaeger	21.32854970296224
Kegel	 trampolin	15.348483403523764
burg	 huette	14.954866409301758
Gitarre	 Fuß	10.609406471252441
Schrank	 schrank	14.838855266571045
robbe	 schule	17.255130290985107
Kirsche	 Traube	18.65166139602661
kommode	 Stuhl	15.148801803588867
Kegel	 hocker	16.013601779937744
Stuhl	 Stuhl	14.130808353424072
Schuessel	 schüssel	17.29210090637207
Hirsch	 delphin	15.366729736328125
robbe	 Schule	15.621199607849121
ananas	 Ananas	12.812627792358398
Lampe	 knie	16.516453742980957
Schläger	 schläger	19.04614766438802
Schlaeger	 Schlaeger	22.39048671722412
Topf	 topf	13.859161376953125
taße	 Loeffel	16.72671667734782
meßer	 Schuessel	19.837600072224934
messer	 schuessel	23.733543395996094
sieb	 sieb	15.874066352844238
Schueßel	 hantel	12.89337158203125
trampolin	 Seil	14.432010650634766
Zange	 zange	14.652754306793213
Arm	 Gurke	13.363304615020752
Schuh	 schuh	14.990468978881836
Laster	 flieger	14.169824600219727
Bohne	 radierer	12.80809497833252
schule	 burg	12.233049392700195
Kirche	 Seßel	20.0143305460612
Schlaeger	 wolf	8.85786247253418
flieger	 Flieger	18.3186772664388
hantel	 hantel	14.493483225504557
Kleid	 fabrik	16.986692428588867
messer	 Stuhl	14.468868255615234
Auge	 Finger	12.06977653503418
flöte	 birne	16.295575618743896
Karotte	 schuh	17.246623039245605
Radio	 hut	9.239181518554688
Bauch	 locher	16.658556938171387
Schüssel	 pfanne	19.575037956237793
delphin	 messer	11.763914108276367
zwiebel	 Flieger	14.532565116882324
Tisch	 Tisch	14.052081108093262
Tasse	 Taße	11.116365432739258
tomate	 tomate	15.592714309692383
Schule	 schule	16.207431316375732
hut	 hut	2.0399701595306396
